ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Cyprus,Employment by sex and occupation - ISCO level 2 (thousands),CYP - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,5.1182,,,Repository: Eurostat special tabulation
Cyprus,Employment by sex and occupation - ISCO level 2 (thousands),CYP - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,4.1988,,,Repository: Eurostat special tabulation
Cyprus,Employment by sex and occupation - ISCO level 2 (thousands),CYP - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,0.9194,Unreliable,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,55.3711,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,50.0286,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,5.3424,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,53.2032,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,49.2189,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,3.9843,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,57.3696,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,51.0272,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,6.3424,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,63.4146,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,56.4658,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,6.9488,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,66.5736,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,59.9115,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,6.6621,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,71.9002,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,65.3292,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,6.571,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,72.0029,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,64.6554,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,7.3475,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,84.0553,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,75.7965,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,8.2588,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,97.5346,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,88.515,,,Repository: Eurostat special tabulation
Czechia,Employment by sex and occupation - ISCO level 2 (thousands),CZE - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,9.0196,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,670.9831,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,587.5698,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,83.4133,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,612.4426,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,535.2235,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,77.2191,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,629.0378,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,550.4311,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,78.6067,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,654.8806,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,569.0293,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,85.8513,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,686.6872,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,596.7601,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,89.9271,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,741.6843,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,639.0292,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,102.6552,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,779.2162,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,672.3901,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,106.8262,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,804.4492,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,692.2298,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,112.2195,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,846.5241,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,725.6764,,,Repository: Eurostat special tabulation
Germany,Employment by sex and occupation - ISCO level 2 (thousands),DEU - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,120.8476,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,55.0447,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,46.8331,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,8.2115,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,63.26,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,53.6157,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,9.6443,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,65.824,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,55.7968,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,10.0272,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,64.2333,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,55.5023,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,8.7309,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,63.8459,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,52.7781,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,11.0678,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,73.5523,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,59.7595,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,13.7928,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,72.7432,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,59.4755,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,13.2677,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,74.7991,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,61.1717,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,13.6274,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,77.9862,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,63.1258,,,Repository: Eurostat special tabulation
Denmark,Employment by sex and occupation - ISCO level 2 (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,14.8604,,,Repository: Eurostat special tabulation
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,5.3765,,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,3.7669,,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,1.6096,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,5.5655,,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,4.2119,,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,1.3536,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,5.1997,,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,4.4079,,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,0.7918,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,8.2281,,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,6.8546,,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,1.3735,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,7.3065,,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,5.1842,,,Repository: ILO-STATISTICS - Micro data processing
Dominican Republic,Employment by sex and occupation - ISCO level 2 (thousands),DOM - LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,2.1224,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,18.5763,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,10.7347,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,7.8415,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,17.0146,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,12.8444,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,4.1702,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,20.3228,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,15.7522,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,4.5706,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,19.813,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,15.4489,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,4.364,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and occupation - ISCO level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,16.0039,,,Repository: ILO-STATISTICS - Micro data processing
