ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,33,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,23.5218,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,48.0563,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,25.7047,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,22.3516,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,52.7348,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,26.7275,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,26.0072,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,53.1612,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,26.2641,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,26.8971,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,49.3663,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,25.5405,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,23.8258,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,48.0428,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,26.6084,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,21.4344,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,49.5932,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,31.0862,,,Repository: ILO-STATISTICS - Micro data processing
Ecuador,Employment by sex and economic activity - ISIC level 2 (thousands),"ECU - LFS - Encuesta Nacional de Empleo, Desempleo y Subempleo",Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,18.507,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,111.2483,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,92.5399,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,18.7083,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,112.3858,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,94.5278,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,17.858,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,100.232,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,83.7392,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,16.4927,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,104.4321,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,89.2552,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,15.1769,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,94.7141,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,80.0812,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,14.6329,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,115.3999,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,97.9352,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,17.4647,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,102.1693,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,83.196,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,18.9733,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,109.3451,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,82.0054,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,27.3397,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,122.861,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,93.6023,,,Repository: ILO-STATISTICS - Micro data processing
Egypt,Employment by sex and economic activity - ISIC level 2 (thousands),EGY - LFS - Labour force sample survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,29.2588,,,Repository: ILO-STATISTICS - Micro data processing
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,158.2687,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,101.0571,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,57.3092,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,135.2955,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,86.3971,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,48.9963,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,138.4001,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,93.2432,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,45.2373,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,131.8712,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,86.2073,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,45.7532,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,143.0003,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,93.7377,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,49.4515,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,136.1934,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,88.8105,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,47.2886,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,133.1409,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,88.7077,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,44.3333,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,136.3377,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,89.7707,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,46.376,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,125.8144,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,88.881,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,36.838,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,131.4853,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,93.9523,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,37.6147,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,121.3298,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,87.6722,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,33.735,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,117.6465,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,79.866,,,Repository: Eurostat special tabulation
Spain,Employment by sex and economic activity - ISIC level 2 (thousands),ESP - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,37.5998,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,2.7269,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,1.4993,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,3.0842,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,1.9718,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,1.6119,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,3.1906,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,2.197,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,2.6828,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,1.4964,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,1.1864,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,3.8967,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,2.6314,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,1.2653,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,5.7174,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,3.384,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,2.3334,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,5.9523,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,3.8065,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,2.1458,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,4.6662,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,3.0336,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,1.6326,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,5.6543,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,4.0586,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,1.5957,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,4.2011,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,2.7439,,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,1.4572,Unreliable,,Repository: Eurostat special tabulation
Estonia,Employment by sex and economic activity - ISIC level 2 (thousands),EST - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,4.5136,,,Repository: Eurostat special tabulation
